Número;Mailing;Operador;CNPJ;"RAZAO SOCIAL";"Texto de Integração";Finalizado;Status;Classificação;Subclassificação;"Data que ligou"
65999532698;01-C6_Repescagem12.11;"Franciane Cordeiro";19002316000140;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:18:24"
11969053782;01-C6_Repescagem12.11;;20773261000151;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:14:54"
16993226535;01-C6_Repescagem12.11;;54477019000152;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 08:26:03"
42999774224;01-C6_Repescagem12.11;;60204400000140;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:14:54"
17997258957;01-C6_Repescagem12.11;;63575909000198;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:14:54"
34997188849;01-C6_Repescagem12.11;;53008308000140;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:14:55"
38932513976;01-C6_Repescagem12.11;;20140221000172;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:15:11"
85921396535;01-C6_Repescagem12.11;;63576553000107;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:15:11"
12991547618;01-C6_Repescagem12.11;;58135632000142;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:15:11"
19996326523;01-C6_Repescagem12.11;;30947991000185;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:15:12"
31991548644;01-C6_Repescagem12.11;"Felipe Arantes Martelo";61746494000142;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:16:26"
47999421811;01-C6_Repescagem12.11;;60306803000109;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:27"
48991163477;01-C6_Repescagem12.11;;52350240000110;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:29"
17991049875;01-C6_Repescagem12.11;;23856143000103;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:29"
18991665359;01-C6_Repescagem12.11;;59050093000101;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:29"
14997224443;01-C6_Repescagem12.11;;63575910000112;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:29"
88984261871;01-C6_Repescagem12.11;;63577488000134;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:29"
63992290093;01-C6_Repescagem12.11;;63577429000166;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:29"
47992218622;01-C6_Repescagem12.11;;41338891000178;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:29"
43991065660;01-C6_Repescagem12.11;"Jessica Lorenzetto Leme";05868593000126;REPESCAGEM;;Sim;Atendido;Improdutiva;"INCLUIR EM LISTA DE BLOQUEIO";"12/11/2025 12:20:14"
41998865303;01-C6_Repescagem12.11;;62105826000172;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:29"
87981333737;01-C6_Repescagem12.11;;22546573000158;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:16:29"
62991378127;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";57127018000176;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:38:09"
35999510047;01-C6_Repescagem12.11;"Amanda Kachinski";31297214000103;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:16:29"
16997728184;01-C6_Repescagem12.11;"Felipe Arantes Martelo";16896723000150;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:16:30"
45999788785;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";61646695000178;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 15:16:30"
51998508142;01-C6_Repescagem12.11;;58222769000134;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
31997203294;01-C6_Repescagem12.11;;55966298000180;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
71991989175;01-C6_Repescagem12.11;;57897848000182;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
65981107788;01-C6_Repescagem12.11;;07188891000109;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 15:17:18"
31997591600;01-C6_Repescagem12.11;;62319895000189;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
14981967707;01-C6_Repescagem12.11;"Felipe Arantes Martelo";61298530000152;REPESCAGEM;;Sim;Atendido;Produtiva;"SEM INTERESSE";"12/11/2025 12:48:30"
11964437193;01-C6_Repescagem12.11;"Felipe Arantes Martelo";63564727000111;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:17:18"
44999223406;01-C6_Repescagem12.11;;56886515000195;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
19992020200;01-C6_Repescagem12.11;;63577310000193;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
65998096523;01-C6_Repescagem12.11;;40478842000178;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 08:32:19"
65999934293;01-C6_Repescagem12.11;"Felipe Arantes Martelo";48495917000130;REPESCAGEM;;Sim;Atendido;"Agendada - 12/11/2025 08:40:45";"RETORNO SEM AGENDAMENTO";"12/11/2025 08:33:58"
63992254419;01-C6_Repescagem12.11;"Franciane Cordeiro";63576444000190;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:29:10"
47997047986;01-C6_Repescagem12.11;;63576501000130;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
34996961206;01-C6_Repescagem12.11;;26720217000160;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
18997855253;01-C6_Repescagem12.11;;50033172000130;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
22981755152;01-C6_Repescagem12.11;"Felipe Arantes Martelo";58720865000102;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 12:51:18"
11987654791;01-C6_Repescagem12.11;;63575908000143;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
71982768207;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";63566625000135;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:31:38"
14997686881;01-C6_Repescagem12.11;;46297371000188;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:18"
98988316977;01-C6_Repescagem12.11;;63577359000146;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:21"
43999456803;01-C6_Repescagem12.11;;63577557000100;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:22"
98981675816;01-C6_Repescagem12.11;"Franciane Cordeiro";57820143000167;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:31:38"
27999796518;01-C6_Repescagem12.11;"Felipe Arantes Martelo";25249456000110;REPESCAGEM;;Sim;Atendido;Produtiva;"SEM INTERESSE";"12/11/2025 12:53:53"
31984147747;01-C6_Repescagem12.11;;42819142000125;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 12:54:43"
93991045802;01-C6_Repescagem12.11;;25313439000103;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:24"
11981227295;01-C6_Repescagem12.11;"Jessica Lorenzetto Leme";62350547000174;REPESCAGEM;;Sim;Atendido;Produtiva;"SEM INTERESSE";"12/11/2025 12:57:59"
17991349537;01-C6_Repescagem12.11;;16696358000130;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 13:12:03"
11978748383;01-C6_Repescagem12.11;"Felipe Arantes Martelo";63577226000170;REPESCAGEM;;Sim;Atendido;Produtiva;"SEM INTERESSE";"12/11/2025 13:19:27"
44991494428;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";47628605000195;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:27:29"
11994714840;01-C6_Repescagem12.11;"Pablo Lopes";62085067000123;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 13:34:59"
19983105517;01-C6_Repescagem12.11;;60539649000107;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:24"
17992036680;01-C6_Repescagem12.11;"Felipe Arantes Martelo";27474470000143;REPESCAGEM;;Sim;Atendido;Improdutiva;"LIGACAO MUDA";"12/11/2025 15:17:24"
17997234678;01-C6_Repescagem12.11;"Bruna Eloisa Sousa Carvalho";51404685000172;REPESCAGEM;;Sim;Atendido;"Agendada - 12/11/2025 08:35:47";"RETORNO COM AGENDAMENTO";"12/11/2025 08:30:05"
21964287797;01-C6_Repescagem12.11;;61746010000165;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:24"
62991866249;01-C6_Repescagem12.11;;55003699000135;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 08:33:25"
64996533534;01-C6_Repescagem12.11;"Yuri Sales";53133086000197;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:17:24"
62992087254;01-C6_Repescagem12.11;;63577300000158;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:24"
18997510050;01-C6_Repescagem12.11;;37333108000106;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:24"
11971052626;01-C6_Repescagem12.11;;61470173000168;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:24"
31971121868;01-C6_Repescagem12.11;;57510979000165;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:24"
61992216385;01-C6_Repescagem12.11;"Felipe Arantes Martelo";38625019000104;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:17:24"
15997744388;01-C6_Repescagem12.11;"Franciane Cordeiro";38560690000106;REPESCAGEM;;Sim;Atendido;Produtiva;"SEM INTERESSE";"12/11/2025 08:38:09"
31985513220;01-C6_Repescagem12.11;;61659880000105;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:28"
18998009799;01-C6_Repescagem12.11;"Maria Luisa Ribeiro da Silva";07207559000136;REPESCAGEM;;Sim;Atendido;Produtiva;"PROMESSA DE ABERTURA - LEAD INDICADO";"12/11/2025 08:46:29"
88996038343;01-C6_Repescagem12.11;"Yuri Sales";63553040000180;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:17:39"
17996802426;01-C6_Repescagem12.11;"Felipe Arantes Martelo";56259090000194;REPESCAGEM;;Sim;Atendido;"Agendada - 13/11/2025 10:00:00";"RETORNO COM AGENDAMENTO";"12/11/2025 13:10:01"
68999967105;01-C6_Repescagem12.11;;57396157000103;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:39"
45999477723;01-C6_Repescagem12.11;;40306457000143;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:39"
92995313769;01-C6_Repescagem12.11;;41349096000185;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:39"
51994350346;01-C6_Repescagem12.11;;31537559000189;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:39"
91985692323;01-C6_Repescagem12.11;;61376111000191;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:39"
14997535549;01-C6_Repescagem12.11;;18609047000112;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:39"
14981084546;01-C6_Repescagem12.11;;41646072000198;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 08:32:03"
37999693926;01-C6_Repescagem12.11;;28393034000102;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:39"
65996605960;01-C6_Repescagem12.11;"Pablo Lopes";04043146000175;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:37:22"
92994050259;01-C6_Repescagem12.11;;31060960000170;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:39"
66999351297;01-C6_Repescagem12.11;;38429665000198;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:39"
93991473773;01-C6_Repescagem12.11;;26575658000115;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:17:54"
47997060384;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";34915190000199;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:17:55"
85987190208;01-C6_Repescagem12.11;;63569442000173;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:00"
11987313872;01-C6_Repescagem12.11;"Felipe Arantes Martelo";41548270000119;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:18:02"
92993762778;01-C6_Repescagem12.11;;63515079000103;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:02"
86988423652;01-C6_Repescagem12.11;;03665854000185;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:20"
65998021112;01-C6_Repescagem12.11;;33371932000108;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:20"
83988924533;01-C6_Repescagem12.11;"Amanda Kachinski";55512976000135;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:18:20"
86988945016;01-C6_Repescagem12.11;;13441653000158;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:20"
44999981530;01-C6_Repescagem12.11;;63558872000190;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:20"
11965451365;01-C6_Repescagem12.11;;34101637000196;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:18:20"
65993308181;01-C6_Repescagem12.11;;50434657000135;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:20"
41998016004;01-C6_Repescagem12.11;;48641308000142;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:20"
91982782100;01-C6_Repescagem12.11;;39640635000199;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:20"
31993510377;01-C6_Repescagem12.11;;63550709000180;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:31"
48999470201;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";63558254000140;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 15:18:31"
62995566739;01-C6_Repescagem12.11;"Pablo Lopes";63512896000108;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 13:36:12"
83998590550;01-C6_Repescagem12.11;"Yuri Sales";29463187000141;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:18:31"
85996023986;01-C6_Repescagem12.11;;54663392000106;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:31"
62992420099;01-C6_Repescagem12.11;"Pablo Lopes";63517727000160;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:48:05"
22998111309;01-C6_Repescagem12.11;;10660354000116;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:31"
61992820538;01-C6_Repescagem12.11;;39230758000151;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:31"
91983067947;01-C6_Repescagem12.11;"Felipe Arantes Martelo";38594992000103;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:18:31"
98991774037;01-C6_Repescagem12.11;"Amanda Kachinski";47959383000193;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:18:31"
14997932791;01-C6_Repescagem12.11;;50195810000119;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:31"
32991134911;01-C6_Repescagem12.11;;36554666000139;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:18:31"
71999876060;01-C6_Repescagem12.11;;01519290000147;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
19997770555;01-C6_Repescagem12.11;;46190719000133;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
21972552431;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";63550596000113;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 15:19:21"
14991426390;01-C6_Repescagem12.11;"Felipe Arantes Martelo";08931027000100;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:19:21"
61995360900;01-C6_Repescagem12.11;;40407429000112;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
99991915993;01-C6_Repescagem12.11;;63486991000184;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
21985496064;01-C6_Repescagem12.11;;41798313000114;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
49999853322;01-C6_Repescagem12.11;;41211167000189;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
98987085404;01-C6_Repescagem12.11;;13025675000137;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
81991232226;01-C6_Repescagem12.11;;43664248000160;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
81989778908;01-C6_Repescagem12.11;;52531113000117;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
62993171212;01-C6_Repescagem12.11;;41718992000174;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 08:33:06"
11993515656;01-C6_Repescagem12.11;;50051891000183;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
18997117263;01-C6_Repescagem12.11;;28531478000167;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
31983262964;01-C6_Repescagem12.11;;61994616000110;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 15:19:21"
47992715122;01-C6_Repescagem12.11;;46039083000123;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
69999643208;01-C6_Repescagem12.11;;49217627000198;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
11923599340;01-C6_Repescagem12.11;;63546767000130;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
22998393711;01-C6_Repescagem12.11;;32729744000138;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
11997490620;01-C6_Repescagem12.11;;59078556000143;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 08:31:02"
11992117114;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";63494920000123;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:39:15"
71987572839;01-C6_Repescagem12.11;;63569532000164;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:21"
43999319341;01-C6_Repescagem12.11;"Yuri Sales";62585990000124;REPESCAGEM;;Sim;Atendido;Improdutiva;"CONTA RECUSADA EM LINHA";"12/11/2025 15:19:21"
73991912255;01-C6_Repescagem12.11;;26398700000170;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:27"
51981823939;01-C6_Repescagem12.11;;52746268000170;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:30"
81996697879;01-C6_Repescagem12.11;"Felipe Arantes Martelo";07302717000137;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:19:30"
45998147312;01-C6_Repescagem12.11;;35000899000127;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:19:32"
41992181218;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";43199653000154;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 15:20:26"
53991808854;01-C6_Repescagem12.11;;59530565000123;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:26"
24992177942;01-C6_Repescagem12.11;;24219295000150;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:26"
99984061998;01-C6_Repescagem12.11;;63483297000103;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:26"
14997725544;01-C6_Repescagem12.11;;63559048000154;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:26"
43999771488;01-C6_Repescagem12.11;"Pablo Lopes";12157289000136;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 13:38:06"
85992548529;01-C6_Repescagem12.11;;63560062000178;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 08:36:04"
79999113779;01-C6_Repescagem12.11;;54588729000150;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:26"
83986506569;01-C6_Repescagem12.11;;11520207000103;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:26"
43999829024;01-C6_Repescagem12.11;"Felipe Arantes Martelo";63499381000115;REPESCAGEM;;Sim;Atendido;Produtiva;"SEM INTERESSE";"12/11/2025 13:39:09"
49999471818;01-C6_Repescagem12.11;;63481270000181;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:26"
79999499175;01-C6_Repescagem12.11;;11494253000185;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:26"
19992008707;01-C6_Repescagem12.11;"Amanda Kachinski";03427181000125;REPESCAGEM;;Sim;Atendido;Produtiva;"SEM INTERESSE";"12/11/2025 08:32:05"
54992083732;01-C6_Repescagem12.11;;07027993000134;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 13:40:39"
48999299539;01-C6_Repescagem12.11;;33199682000162;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 08:34:31"
41999779910;01-C6_Repescagem12.11;"Pablo Lopes";43537522000130;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 13:39:09"
84988341596;01-C6_Repescagem12.11;;14800813000170;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:29"
93991107943;01-C6_Repescagem12.11;;63459071000177;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:29"
88998099651;01-C6_Repescagem12.11;;50268149000124;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:29"
64993377923;01-C6_Repescagem12.11;;63568886000194;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:29"
31983934999;01-C6_Repescagem12.11;;63478256000129;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:29"
62998242019;01-C6_Repescagem12.11;;45775504000111;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:29"
31984382424;01-C6_Repescagem12.11;;54908969000194;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:29"
51998051131;01-C6_Repescagem12.11;"Jessica Lorenzetto Leme";10966464000100;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:20:29"
31991517314;01-C6_Repescagem12.11;;50105434000124;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:29"
99992203746;01-C6_Repescagem12.11;;61043614000145;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:29"
82999463859;01-C6_Repescagem12.11;"Bruna Eloisa Sousa Carvalho";12951888000127;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 08:36:45"
87999331077;01-C6_Repescagem12.11;;63555731000113;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:30"
21964163819;01-C6_Repescagem12.11;;63229877000179;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:33"
37998597074;01-C6_Repescagem12.11;;55063814000167;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:34"
47984805966;01-C6_Repescagem12.11;;22076011000198;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:35"
65999702030;01-C6_Repescagem12.11;;63543309000148;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:20:36"
11994669721;01-C6_Repescagem12.11;;63559468000130;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 13:40:21"
82982373743;01-C6_Repescagem12.11;;49333642000100;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:21:16"
62981433422;01-C6_Repescagem12.11;"Bruna Eloisa Sousa Carvalho";40920922000131;REPESCAGEM;;Sim;Atendido;Improdutiva;"QUEDA DE LIGACAO";"12/11/2025 15:21:16"
44998768777;01-C6_Repescagem12.11;;58894469000100;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 13:42:30"
66999718497;01-C6_Repescagem12.11;"Sophia Bagagi Pigente";63550920000101;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"12/11/2025 10:06:14"
11976224830;01-C6_Repescagem12.11;;03801796000170;REPESCAGEM;;Sim;Atendido;-;-;"12/11/2025 08:46:39"
88988048781;01-C6_Repescagem12.11;"Bruna Eloisa Sousa Carvalho";08510460000171;REPESCAGEM;;Sim;Atendido;Produtiva;"SEM INTERESSE";"12/11/2025 08:46:39"
96991280965;01-C6_Repescagem12.11;"Yuri Sales";45171087000106;REPESCAGEM;;Sim;Atendido;Produtiva;"SEM INTERESSE";"12/11/2025 13:44:15"
47988954452;01-C6_Repescagem12.11;;40060149000180;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:21:16"
66984661297;01-C6_Repescagem12.11;;45226576000100;REPESCAGEM;;Sim;Falhou;-;-;"12/11/2025 15:21:16"
