Número;Mailing;Operador;CNPJ;"RAZAO SOCIAL";"Texto de Integração";Finalizado;Status;Classificação;Subclassificação;"Data que ligou"
73988124540;01-Repescagem_28-11;;63801750000182;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
41995360074;01-Repescagem_28-11;;63027157000120;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
12996862091;01-Repescagem_28-11;;98745441000540;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
33988386598;01-Repescagem_28-11;;63277799000188;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
64996604666;01-Repescagem_28-11;;63463528000117;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
95981199370;01-Repescagem_28-11;;03313435000184;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
41988007506;01-Repescagem_28-11;;47725919000106;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
22999611160;01-Repescagem_28-11;;03421986000161;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
47988535302;01-Repescagem_28-11;;60909490000175;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
71999240791;01-Repescagem_28-11;;01452191000195;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
48999652854;01-Repescagem_28-11;;31937895000119;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
71996571200;01-Repescagem_28-11;;24240187000169;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
81985308418;01-Repescagem_28-11;;19586876000190;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
41985141307;01-Repescagem_28-11;;47318369000100;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
77999098265;01-Repescagem_28-11;;22579321000125;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
18996637176;01-Repescagem_28-11;;19109090000181;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
44991510981;01-Repescagem_28-11;;42514690000147;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
63992307856;01-Repescagem_28-11;;26116820000137;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
91983632230;01-Repescagem_28-11;;63674029000179;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
85988240825;01-Repescagem_28-11;;08736609000135;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
62991323484;01-Repescagem_28-11;;08875026000195;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
19988730944;01-Repescagem_28-11;;54113474000179;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
55999521128;01-Repescagem_28-11;;47736365000142;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
75998727490;01-Repescagem_28-11;;28380455000107;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
19991960253;01-Repescagem_28-11;;06089514000141;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
62996110334;01-Repescagem_28-11;;54840375000199;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
87999176585;01-Repescagem_28-11;;22103481000101;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
21969129982;01-Repescagem_28-11;;63678654000199;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
19988433443;01-Repescagem_28-11;;63153468000136;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
33999815845;01-Repescagem_28-11;;47346072000159;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
88997498173;01-Repescagem_28-11;;63479383000142;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
61996404344;01-Repescagem_28-11;;11825280000193;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
27995002290;01-Repescagem_28-11;;54312813000146;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
85994363856;01-Repescagem_28-11;;63678986000173;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
66996795682;01-Repescagem_28-11;;50946432000168;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
16991511885;01-Repescagem_28-11;;63236860000149;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
69984727243;01-Repescagem_28-11;;42444279000142;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
16992499385;01-Repescagem_28-11;;57452181000104;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
91992213044;01-Repescagem_28-11;;28164745000105;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
47991489304;01-Repescagem_28-11;;18913844000199;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
91985376824;01-Repescagem_28-11;;62414983000160;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
38998958728;01-Repescagem_28-11;;63003482000153;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
54999788502;01-Repescagem_28-11;;05166164000107;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
55991021947;01-Repescagem_28-11;;58387500000108;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
32998186951;01-Repescagem_28-11;;52271226000120;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
15997777025;01-Repescagem_28-11;;51928728000119;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
16992174517;01-Repescagem_28-11;;50889312000176;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
61999279345;01-Repescagem_28-11;;63713132000180;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
51998259893;01-Repescagem_28-11;;51287404000149;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
18996342011;01-Repescagem_28-11;;63672287000116;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
19996937774;01-Repescagem_28-11;;60051201000140;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
18997461300;01-Repescagem_28-11;;41683311000180;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
21970085628;01-Repescagem_28-11;;58097543000159;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
41998542781;01-Repescagem_28-11;;63637311000186;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
48991037578;01-Repescagem_28-11;;37204102000139;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
31983903418;01-Repescagem_28-11;;59699720000130;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
21980381550;01-Repescagem_28-11;;00543865000102;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
81996769624;01-Repescagem_28-11;;46433963000180;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
62991847549;01-Repescagem_28-11;;60388713000104;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
14991032333;01-Repescagem_28-11;;43105891000153;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
32999055655;01-Repescagem_28-11;;58944369000132;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
88999038944;01-Repescagem_28-11;;07909110000110;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
31985448555;01-Repescagem_28-11;;61990053000191;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
18996498568;01-Repescagem_28-11;;54895064000127;REPESCAGEM;;Não;"Em Fila";-;-;"28/11/2025 10:10:55"
