Número;Mailing;Operador;CNPJ;"RAZAO SOCIAL";"Texto de Integração";Finalizado;Status;Classificação;Subclassificação;"Data que ligou"
27998930820;01-C6_Repescagem31.10;"Franciane Cordeiro";61085427000124;REPESCAGEM;;Sim;Atendido;"Agendada - 16/09/2025 10:00:00";"CONTATO WHATSAPP";"31/10/2025 09:38:51"
11993175955;01-C6_Repescagem31.10;;35436980000154;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
85987322046;01-C6_Repescagem31.10;;58978310000165;REPESCAGEM;;Sim;Atendido;-;-;"31/10/2025 08:59:22"
43998284992;01-C6_Repescagem31.10;;62052646000170;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
62992214388;01-C6_Repescagem31.10;"Sophia Bagagi Pigente";63284710000100;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"31/10/2025 09:32:26"
63981182000;01-C6_Repescagem31.10;"Sophia Bagagi Pigente";48256360000185;REPESCAGEM;;Sim;Atendido;-;"Não classificado pelo operador";"31/10/2025 09:05:00"
54992446108;01-C6_Repescagem31.10;;47617370000136;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
85988383850;01-C6_Repescagem31.10;;40757892000194;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
65996482948;01-C6_Repescagem31.10;;37907028000117;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
41991920197;01-C6_Repescagem31.10;;50489257000127;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
67998507569;01-C6_Repescagem31.10;;45967611000141;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
44998873015;01-C6_Repescagem31.10;;62024231000192;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
83999040951;01-C6_Repescagem31.10;;41631537000218;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
34998734040;01-C6_Repescagem31.10;;59142953000137;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
81998764157;01-C6_Repescagem31.10;;23491480000136;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
75999487478;01-C6_Repescagem31.10;;18339915000191;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
85988092480;01-C6_Repescagem31.10;;21107153000102;REPESCAGEM;;Sim;Falhou;-;-;"31/10/2025 09:47:45"
