Número;Mailing;Operador;CNPJ;"RAZAO SOCIAL";"Texto de Integração";Finalizado;Status;Classificação;Subclassificação;"Data que ligou"
21975671446;01-Repescagem_19-11;;63652979000100;REPESCAGEM;;Sim;Falhou;-;-;"19/11/2025 11:44:31"
22998176277;01-Repescagem_19-11;"Jessica Lorenzetto Leme";51479577000169;REPESCAGEM;;Sim;Atendido;Improdutiva;"INCLUIR EM LISTA DE BLOQUEIO";"19/11/2025 11:24:27"
38999527673;01-Repescagem_19-11;;63677856000116;REPESCAGEM;;Sim;Falhou;-;-;"19/11/2025 11:44:31"
11976257922;01-Repescagem_19-11;"Jessica Lorenzetto Leme";63168653000102;REPESCAGEM;;Sim;Atendido;Improdutiva;"INCLUIR EM LISTA DE BLOQUEIO";"19/11/2025 11:24:27"
27999163997;01-Repescagem_19-11;;59404997000198;REPESCAGEM;;Sim;Falhou;-;-;"19/11/2025 11:44:31"
31986768944;01-Repescagem_19-11;;42991449000109;REPESCAGEM;;Sim;Falhou;-;-;"19/11/2025 11:44:31"
73981146353;01-Repescagem_19-11;;19397152000106;REPESCAGEM;;Sim;Falhou;-;-;"19/11/2025 11:44:31"
31985448555;01-Repescagem_19-11;"Franciane Cordeiro";61990053000191;REPESCAGEM;;Sim;Atendido;Improdutiva;"CPOSTAL - SECRETARIA ELETRONICA - FAX";"19/11/2025 11:44:33"
96991566405;01-Repescagem_19-11;;51325088000152;REPESCAGEM;;Sim;Falhou;-;-;"19/11/2025 11:44:35"
48991442099;01-Repescagem_19-11;;49613430000178;REPESCAGEM;;Sim;Falhou;-;-;"19/11/2025 11:44:41"
11996090058;01-Repescagem_19-11;"Miriam Helena Franzoi";14151026000145;REPESCAGEM;;Sim;Atendido;"Agendada - 19/11/2025 13:15:00";"RETORNO COM AGENDAMENTO";"19/11/2025 08:30:54"
47992379002;01-Repescagem_19-11;;58853256000121;REPESCAGEM;;Sim;Falhou;-;-;"19/11/2025 11:44:41"
53999639188;01-Repescagem_19-11;;53198565000191;REPESCAGEM;;Sim;Falhou;-;-;"19/11/2025 11:44:41"
